neg,neu,pos,compound,headline
0.548,0.452,0.0,-0.8658,Saudi Ritz Carlton prisoner dies after being tortured with electric shocks
0.147,0.699,0.154,0.0258,Russian submarines are prowling around vital undersea cables. It’s making NATO nervous.
0.107,0.893,0.0,-0.0516,"US, Turkish forces should leave our country: Syrian envoy to UN"
0.134,0.866,0.0,-0.3875,"US to the UN: Go ahead and try to tell us how to handle Jerusalem, 'we don't care'"
0.355,0.645,0.0,-0.5106,Christmas amnesty: Germany releases hundreds of prisoners
0.178,0.613,0.209,0.128,Russia slams US supplying weapons to Ukraine as encouraging use of 'force'
0.0,1.0,0.0,0.0,11.8 Million Brazilians Are Illiterate; Rate Among Blacks Is Double the Rate Among Whites
0.333,0.667,0.0,-0.6705,Changes called for after 7 year old suicide case in Fiji
0.419,0.581,0.0,-0.7579,"Tropical storm leaves at least 75 dead, dozens missing in Philippines"
0.406,0.594,0.0,-0.836,"London zoo closed ""until further notice"" as fire leaves an Aardvark dead and four meerkats missing"
0.208,0.735,0.057,-0.802,"Hundreds of Philippines ferry disaster survivors pulled from the sea .At least four people have died and seven others are missing after a Philippine ferry carrying more than 250 passengers and crew, including Christmas holiday travellers, sank in stormy conditions."
0.293,0.707,0.0,-0.4404,US exporting dirty fuel to already pollution-choked India
0.0,1.0,0.0,0.0,"Russian hackers have targeted more than 200 journalists around the world, including Americans"
0.0,0.822,0.178,0.0772,China urges against 'dangerous' light bulb challenge
0.0,0.7,0.3,0.4588,Argentina Faces Unrest over Pension Benefit Roll Back
0.0,1.0,0.0,0.0,Russian doping: IOC bans 11 Winter Olympic athletes
0.32,0.655,0.024,-0.9571,"Ex-China diving coach ‘allowed environment of rape, sexual harassment, violence to continue’ in Malaysia: The country’s sports body refuses to renew Yang Zhuliang’s contract against the backdrop of China-born Malaysian coach Huang Qiang being on trial for allegedly raping a diver."
0.0,1.0,0.0,0.0,"Amid ‘fattest Asian country’ claim, Malaysian nutritionists sponsored by food giants"
0.528,0.472,0.0,-0.7717,Peru expels North Korean diplomats over nuclear crisis
0.0,1.0,0.0,0.0,"Saudi official: Yemeni ports open for humanitarian aid, commercial goods and fuel"
0.0,0.845,0.155,0.0258,Israel to formally announce withdrawal from UNESCO
0.172,0.828,0.0,-0.3612,All of Southern California thought they saw a UFO — and the photos are eerie
0.0,0.68,0.32,0.9423,"Emperor Akihito declared his resolve to fulfill his role as symbol of Japan to ensure smooth transition of monarchy until his abdication April 30, 2019. “I am truly grateful that numerous people have put their thoughts and efforts into the matter in their respective roles."""
0.293,0.707,0.0,-0.4404,US officials say lethal weapons headed to Ukraine
0.0,0.847,0.153,0.2023,"US agrees to provide Ukraine lethal aid, including missiles, report says"
0.13,0.87,0.0,-0.0516,Israel to leave UNESCO over 'attacks' on Jewish state
0.0,0.722,0.278,0.4019,Catalan pro-independence parties regain majority in regional election
0.0,1.0,0.0,0.0,"Putin, Merkel discuss situation in eastern Ukraine"
0.424,0.576,0.0,-0.7096,"New documents show Tiananmen Square protest death toll was 10,000"
0.324,0.676,0.0,-0.34,California fire largest in state history
0.0,1.0,0.0,0.0,"Venezuela’s economy dropped by 16,5% in 2016"
0.0,0.853,0.147,0.4215,"SpaceX founder Elon Musk joked on Friday that his company's Falcon 9 rocket launched in Southern California was actually a ""Nuclear alien UFO from North Korea."""
0.329,0.671,0.0,-0.5994,Fifa trial: two ex-soccer officials found guilty on multiple charges of corruption
0.098,0.902,0.0,-0.0516,"ISIS has over 10,000 fighters in Afghanistan, more arriving from Syria & Iraq"
0.301,0.699,0.0,-0.6486,33 dead as bus plunges off bridge into river in India
0.0,0.909,0.091,0.296,"A protein molecule which increases with exercise appears to prevent the advance of Parkinson’s symptoms and may be the key to future treatments...vigorous exercise could be linked to increased production of a brain-protecting protein molecule, DJ-1."
0.089,0.83,0.081,0.1531,"The Government is considering the introduction of mileage and emissions-based charges for lorries to cut congestion on the roads. The ""pay-per-mile"" system could be used to replace taxes such as fuel duty, and could be rolled out to other vehicles if successful."
0.0,0.905,0.095,0.2732,"Wind has displaced Solar to become the cleanest source of renewable energy in India, the record now is $0.04 per KWh."
0.08,0.76,0.16,0.2732,"New highways in remote Amazon risk ‘ethnocide’, say Peruvians - Indigenous federations, state entities and congresspeople speak out against proposed law promoting road construction"
0.301,0.699,0.0,-0.6486,"Nearly 90 dead in Philippine mudslides, flooding as storm hits: officials"
0.149,0.609,0.242,0.7712,"Don't scrap war crimes court, U.S. warns Kosovo - Any move by Kosovo to scrap a war crimes court linked to its independence struggle would seriously undermine relations with friendly western nations, its main backer the United States said on Friday."
0.032,0.849,0.119,0.5859,"Federal government to pay at least $17.5M in settlement of class action suit over student loan privacy breach: Firms involved in the class action says they and federal lawyers have agreed to the settlement, subject to court approval in February."
0.211,0.789,0.0,-0.7579,Thousands of people took to the streets in Taipei on Saturday to protest against revisions to the labor law which they believe would further undermine labor rights and worsen working conditions
0.093,0.546,0.361,0.7096,New lab-bred super corals could help avert global reef wipeout | Environment | The Guardian
0.0,1.0,0.0,0.0,"Vuntut Gwitchin, Yukon gov't decry U.S. bill that opens Alaska refuge to drilling"
0.266,0.734,0.0,-0.4404,"US to provide anti-tank weapons to Ukraine, official says"
0.455,0.545,0.0,-0.6124,70 Firefighters Battle a Massive Fire at London Zoo
0.449,0.551,0.0,-0.5729,"Portugal, once in EU bailout, sees budget deficit almost disappear"
0.0,0.874,0.126,0.3182,Danish man carrying huge cannabis haul faces jail after getting into police car thinking it was a taxi
0.0,0.881,0.119,0.3182,China is building roadways with solar panels underneath that may soon have the ability to charge cars wirelessly.
0.0,1.0,0.0,0.0,"Blue passports could put UK citizens at back of queue, EU officials say - Theresa May’s decision to change passport colour as expression of ‘independence and sovereignty’ could mean travel delays"
0.0,1.0,0.0,0.0,U.S. to send anti-tank missiles to Ukraine
0.295,0.482,0.223,-0.0516,"U.S. Tax Bill May Inspire Cuts Globally, While Fueling Trade Tensions"
0.0,1.0,0.0,0.0,Elderly couple found with 60lbs of marijuana they say was for 'christmas presents'
0.0,0.795,0.205,0.4767,Thailand intelligence records recruitment of Rohingya (muslims) into ISIS jihadi factions since 2007
0.375,0.625,0.0,-0.5859,"Thomas Fire now largest in California history, fire officials say"
0.545,0.455,0.0,-0.8625,Melbourne car attack: Driver charged with 18 counts of attempted murder
0.0,1.0,0.0,0.0,1st White Farmer gets land back under Zimbabwe's new Leader
0.216,0.784,0.0,-0.296,Two heterosexual Irish men marry to avoid inheritance tax.
0.266,0.734,0.0,-0.4404,"US to provide anti-tank weapons to Ukraine, official says"
0.255,0.745,0.0,-0.34,Iran's religious police arrest 230 partygoers in Tehran
0.0,1.0,0.0,0.0,U.S. says it will provide Ukraine with 'defensive' aid
0.0,1.0,0.0,0.0,Used SpaceX Rocket Launches 10 Communications Satellites Once Again
0.0,0.881,0.119,0.4767,Churchill cheers as shipment of goods arrives after 25-hour ice road journey. Manitoba town has been without rail since spring flood washed out line
0.0,1.0,0.0,0.0,U.S. Demands NATO Action on Russian Missiles
0.5,0.5,0.0,-0.7184,Nigeria's Unemployment Worsens As 18.8 Percent Are Jobless
0.147,0.699,0.154,0.0258,Russian submarines are prowling around vital undersea cables. It’s making NATO nervous.
0.167,0.833,0.0,-0.1027,"Watch out for measles in Europe, CDC warns"
0.172,0.828,0.0,-0.7845,"A 61-year-old Swiss man suspected of selling arms illegally to Austria has been arrested by police in St Gallen. During a search of a property in Degersheim last week police seized 280 weapons, over 100,000 rounds of ammunition and 1.3 million francs in cash."
0.222,0.778,0.0,-0.25,North Korea bombards South Korea with propaganda leaflets
0.277,0.536,0.188,-0.25,Bitcoin slump sees trades suspended on certain exchanges
0.0,1.0,0.0,0.0,Bitcoin plunges in 1-day sell-off to just over $14K - Business
0.086,0.801,0.113,0.1027,"Legal action to see whether UK could unilaterally stop Brexit gets go-ahead - A group of anti-Brexit Scottish members of parliament has been given the go-ahead to pursue legal action to establish whether the United Kingdom can unilaterally stop the process of leaving the EU, a Scottish court said."
0.47,0.53,0.0,-0.7964,17-Year-Old YouTuber Shot to Death After Reportedly Insulting a Cartel Boss
0.138,0.729,0.133,-0.0516,"North Koreans working overseas must return home under new UN sanctions - UN security council unanimously approves measures, including lower limits on oil imports and a crackdown on smuggling, after latest ballistic missile launch"
0.0,1.0,0.0,0.0,Mattis: 'Storm clouds gathering' over Korean Peninsula
0.221,0.664,0.115,-0.34,'The gap has narrowed': UK unemployment is close to a record low — and wage growth is finally picking up
0.448,0.552,0.0,-0.7579,FBI: Man planned Christmas terror attack for SF's Pier 39
0.231,0.769,0.0,-0.4019,"Trump heads to Mar-a-Lago, where he often stirs up trouble"
0.091,0.909,0.0,-0.1531,"African Union - There Was No Coup in Zimbabwe, but 'Just a Dialogue Between the Leadership of the Country'"
0.372,0.473,0.155,-0.4939,Germans fear huge loss of jobs from US tax reform
0.0,0.889,0.111,0.3612,New Zealand gives Mount Taranaki same legal rights as a person: The sacred mountain in the North Island is the third geographic feature in the country to be granted a ‘legal personality’.
0.069,0.931,0.0,-0.4215,"Russian hackers targeted more than 200 journalists globally for access — and intimidation: The hacking group Fancy Bear, believed to be working on the behalf of the Russian government, has targeted more than 200 people in the media since mid-2014."
0.075,0.597,0.328,0.7269,"German Social Democrats demand higher taxes for rich as condition for re-launch of ""grand coalition"""
0.0,1.0,0.0,0.0,Belgium to be first country to post a female ambassador to Saudi Arabia
0.0,0.492,0.508,0.6369,Japan approves record defense spending that favors U.S.-made equipment
0.0,0.865,0.135,0.4939,"The Scottish government has published its new Energy Strategy pledging that 50% of all Scotland’s energy needs, including heat, transport, and electricity will be met with renewables by 2030."
0.197,0.598,0.205,0.0258,Bitcoin lost a third of its value in 24 hours
0.25,0.75,0.0,-0.9001,"Hungary will block punitive EU action on Poland: Hungarian Prime Minister Viktor Orban says his country would form an ""insurmountable roadblock"" against EU attempts to trigger Article 7. Orban said, ""if one attacks Poland, it attacks all of Central Europe."""
0.0,1.0,0.0,0.0,Facebook allows users to view past interaction with Kremlin-linked content
0.231,0.769,0.0,-0.2732,Births in Japan head for new all-time low
0.0,1.0,0.0,0.0,Vast Russian exercise in the fall was rehearsal for invading the Baltic states: report
0.353,0.647,0.0,-0.5994,"Days after iPhone battery fiasco, lawsuits against Apple begin to mount"
0.134,0.625,0.241,0.296,U.N. Unanimously Approves Tough New Sanctions on North Korea
0.206,0.794,0.0,-0.0772,Two passenger trains collide in Austria
0.0,1.0,0.0,0.0,Israel to maintain ties with Austria's far-right FPO
0.0,0.722,0.278,0.4019,Catalan pro-independence parties regain majority in regional election
0.554,0.446,0.0,-0.8271,"Melbourne Terror Attack Suspect Said Motive Was ""Mistreatment of Muslims"""
0.0,0.723,0.277,0.3182,UN slaps fresh sanctions on North Korea
0.0,1.0,0.0,0.0,WHO Calls for Abolition of Drug Criminalisation
0.115,0.885,0.0,-0.0772,Two trains travelling at FULL SPEED collide in Austria – multiple injuries
0.494,0.506,0.0,-0.8934,Two die in Gaza protests as ex-CIA chief calls Trump response to Jerusalem criticism 'beyond outrageous'
0.0,0.723,0.277,0.3182,UN slaps fresh sanctions on North Korea
0.0,0.533,0.467,0.3612,Amazon apologises for 'threats' to customer
0.211,0.526,0.263,0.1779,US has disqualified itself from MidEast peace process: Abbas
